person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt,income_to_loan_ratio,employment_to_age_ratio,credit_history_to_age_ratio,default_on_file_binary,loan_grade_numeric,income_group,loan_amount_group,loan_percent_income_group,age_group
36,27600,RENT,1.0,MEDICAL,B,4000,11.86,0,0.14,N,12,10.225607282932941,8.294299608857235,6.9,0.027777777777777776,0.3333333333333333,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
40,28800,RENT,2.0,MEDICAL,B,4000,10.74,0,0.14,N,15,10.268165387743457,8.294299608857235,7.2,0.05,0.375,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,29536,RENT,2.0,MEDICAL,B,4000,11.89,0,0.14,N,17,10.293398993717526,8.294299608857235,7.384,0.05405405405405406,0.4594594594594595,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,38400,MORTGAGE,1.0,DEBTCONSOLIDATION,A,2400,6.99,0,0.06,N,17,10.555838779903407,7.783640596221253,16.0,0.02702702702702703,0.4594594594594595,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
36,30000,RENT,7.0,EDUCATION,B,4000,10.74,0,0.13,N,12,10.308985993422082,8.294299608857235,7.5,0.19444444444444445,0.3333333333333333,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,38400,OWN,5.0,PERSONAL,A,10000,6.17,0,0.26,N,13,10.555838779903407,9.210440366976517,3.84,0.1388888888888889,0.3611111111111111,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
39,38500,MORTGAGE,7.0,MEDICAL,C,3500,13.98,0,0.09,Y,17,10.55843949396453,8.160803920954665,11.0,0.1794871794871795,0.4358974358974359,1,2,Lower-Middle,Small,Low Burden,Experienced Adult
36,34000,RENT,20.0,VENTURE,D,4000,14.59,1,0.12,N,11,10.434145214930487,8.294299608857235,8.5,0.5555555555555556,0.3055555555555556,0,3,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,38795,MORTGAGE,4.0,HOMEIMPROVEMENT,B,2000,10.99,0,0.05,N,13,10.566072427513433,7.601402334583733,19.3975,0.1111111111111111,0.3611111111111111,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
36,30000,RENT,0.0,VENTURE,E,4000,17.99,1,0.13,N,15,10.308985993422082,8.294299608857235,7.5,0.0,0.4166666666666667,0,4,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,39000,MORTGAGE,8.0,VENTURE,A,7000,5.79,0,0.18,N,17,10.571342565808699,8.853808274977197,5.571428571428571,0.2222222222222222,0.4722222222222222,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,33000,RENT,2.0,PERSONAL,B,4000,10.99,1,0.12,N,17,10.404293143019792,8.294299608857235,8.25,0.05555555555555555,0.4722222222222222,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,33996,RENT,6.0,MEDICAL,D,4000,10.99,1,0.12,N,13,10.434027564411219,8.294299608857235,8.499,0.15384615384615385,0.3333333333333333,0,3,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,40000,RENT,5.0,MEDICAL,B,4000,11.49,0,0.1,N,12,10.596659732783579,8.294299608857235,10.0,0.13157894736842105,0.3157894736842105,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
37,35000,RENT,5.0,MEDICAL,A,4000,9.32,1,0.11,N,16,10.463131911491967,8.294299608857235,8.75,0.13513513513513514,0.43243243243243246,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,39480,OWN,4.0,VENTURE,A,8000,8.49,0,0.2,N,13,10.583574822507286,8.987321812850125,4.935,0.10810810810810811,0.35135135135135137,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,43000,RENT,6.0,DEBTCONSOLIDATION,C,4000,13.92,0,0.09,Y,14,10.668978650219241,8.294299608857235,10.75,0.16666666666666666,0.3888888888888889,1,2,Lower-Middle,Small,Low Burden,Experienced Adult
40,39500,OWN,0.0,PERSONAL,A,10000,7.29,0,0.25,N,11,10.584081267024454,9.210440366976517,3.95,0.0,0.275,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
36,39520,OWN,14.0,VENTURE,A,5000,5.79,0,0.13,N,16,10.584587455185398,8.517393171418904,7.904,0.3888888888888889,0.4444444444444444,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,49000,RENT,0.0,MEDICAL,B,4000,9.25,0,0.08,N,13,10.799595985047786,8.294299608857235,12.25,0.0,0.35135135135135137,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
37,39600,MORTGAGE,17.0,HOMEIMPROVEMENT,A,6000,10.99,0,0.15,N,17,10.586609649448985,8.699681400989514,6.6,0.4594594594594595,0.4594594594594595,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,39700,MORTGAGE,4.0,HOMEIMPROVEMENT,C,15000,13.23,0,0.38,Y,11,10.589131655274922,9.61587214452889,2.6466666666666665,0.10810810810810811,0.2972972972972973,1,2,Lower-Middle,Large,Very High Burden,Experienced Adult
38,50000,RENT,5.0,VENTURE,A,4000,7.88,0,0.08,N,12,10.819798284210286,8.294299608857235,12.5,0.13157894736842105,0.3157894736842105,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
37,39960,OWN,21.0,PERSONAL,A,5600,6.54,0,0.14,N,16,10.595659257474393,8.630700432209832,7.135714285714286,0.5675675675675675,0.43243243243243246,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,45000,RENT,1.0,EDUCATION,B,4000,11.49,1,0.09,N,15,10.714439990727769,8.294299608857235,11.25,0.02631578947368421,0.39473684210526316,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
40,51000,RENT,1.0,MEDICAL,B,4000,11.12,0,0.08,N,14,10.839600519357369,8.294299608857235,12.75,0.025,0.35,0,1,Middle,Small,Low Burden,Experienced Adult
37,61260,RENT,6.0,VENTURE,C,4000,14.82,0,0.07,Y,12,11.022898704119024,8.294299608857235,15.315,0.16216216216216217,0.32432432432432434,1,2,Middle,Small,Low Burden,Experienced Adult
37,63000,RENT,0.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.06,N,13,11.050905878263567,8.294299608857235,15.75,0.0,0.35135135135135137,0,1,Middle,Small,Low Burden,Experienced Adult
36,73000,RENT,3.0,PERSONAL,B,4000,11.12,0,0.05,N,16,11.19822841866684,8.294299608857235,18.25,0.08333333333333333,0.4444444444444444,0,1,Middle,Small,Low Burden,Experienced Adult
38,74000,RENT,21.0,DEBTCONSOLIDATION,B,4000,11.26,0,0.05,N,14,11.211833885608513,8.294299608857235,18.5,0.5526315789473685,0.3684210526315789,0,1,Middle,Small,Low Burden,Experienced Adult
37,40000,MORTGAGE,13.0,VENTURE,A,17500,7.9,0,0.44,N,12,10.596659732783579,9.770013301136158,2.2857142857142856,0.35135135135135137,0.32432432432432434,0,0,Lower-Middle,Large,Very High Burden,Experienced Adult
36,76000,RENT,2.0,DEBTCONSOLIDATION,E,4000,17.39,1,0.05,N,13,11.23850177707664,8.294299608857235,19.0,0.05555555555555555,0.3611111111111111,0,4,Upper-Middle,Small,Low Burden,Experienced Adult
40,28800,RENT,3.0,PERSONAL,C,4200,14.72,1,0.15,Y,16,10.268165387743457,8.343077871169383,6.857142857142857,0.075,0.4,1,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,40000,OWN,4.0,HOMEIMPROVEMENT,A,15000,5.42,0,0.38,N,13,10.596659732783579,9.61587214452889,2.6666666666666665,0.10256410256410256,0.3333333333333333,0,0,Lower-Middle,Large,Very High Burden,Experienced Adult
38,40000,OWN,6.0,MEDICAL,A,9000,7.49,0,0.23,N,16,10.596659732783579,9.105090961257085,4.444444444444445,0.15789473684210525,0.42105263157894735,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
38,34000,MORTGAGE,14.0,VENTURE,D,8000,15.62,1,0.24,N,11,10.434145214930487,8.987321812850125,4.25,0.3684210526315789,0.2894736842105263,0,3,Lower-Middle,Medium,High Burden,Experienced Adult
36,40000,OWN,4.0,VENTURE,B,14000,10.99,0,0.35,N,16,10.596659732783579,9.546884034617925,2.857142857142857,0.1111111111111111,0.4444444444444444,0,1,Lower-Middle,Large,High Burden,Experienced Adult
37,40000,MORTGAGE,2.0,MEDICAL,B,16000,10.99,0,0.4,N,15,10.596659732783579,9.680406499268875,2.5,0.05405405405405406,0.40540540540540543,0,1,Lower-Middle,Large,Very High Burden,Experienced Adult
36,20004,RENT,1.0,VENTURE,B,4375,10.74,0,0.22,N,17,9.903737521291335,8.383890344101816,4.572342857142857,0.027777777777777776,0.4722222222222222,0,1,Low,Small,High Burden,Experienced Adult
38,24000,RENT,0.0,HOMEIMPROVEMENT,D,4400,14.09,1,0.18,N,14,10.085850775128717,8.38958706681109,5.454545454545454,0.0,0.3684210526315789,0,3,Low,Small,Moderate Burden,Experienced Adult
37,53976,RENT,4.0,VENTURE,D,4400,15.62,1,0.08,Y,11,10.896313308888274,8.38958706681109,12.267272727272728,0.10810810810810811,0.2972972972972973,1,3,Middle,Small,Low Burden,Experienced Adult
36,40000,MORTGAGE,16.0,EDUCATION,D,4000,18.07,0,0.1,Y,14,10.596659732783579,8.294299608857235,10.0,0.4444444444444444,0.3888888888888889,1,3,Lower-Middle,Small,Low Burden,Experienced Adult
36,40000,MORTGAGE,2.0,EDUCATION,A,6000,10.99,0,0.15,N,15,10.596659732783579,8.699681400989514,6.666666666666667,0.05555555555555555,0.4166666666666667,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,40000,MORTGAGE,8.0,EDUCATION,A,6000,8.49,0,0.15,N,17,10.596659732783579,8.699681400989514,6.666666666666667,0.2222222222222222,0.4722222222222222,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,40000,OWN,16.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.13,N,12,10.596659732783579,8.517393171418904,8.0,0.43243243243243246,0.32432432432432434,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,40000,MORTGAGE,5.0,MEDICAL,A,10000,5.99,0,0.25,N,17,10.596659732783579,9.210440366976517,4.0,0.13157894736842105,0.4473684210526316,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
39,40000,OWN,4.0,VENTURE,B,1000,10.37,0,0.03,N,16,10.596659732783579,6.90875477931522,40.0,0.10256410256410256,0.41025641025641024,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
38,42000,RENT,2.0,MEDICAL,A,4500,6.62,0,0.11,N,11,10.645448706505872,8.412054873292933,9.333333333333334,0.05263157894736842,0.2894736842105263,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,45600,RENT,2.0,DEBTCONSOLIDATION,B,4500,11.86,0,0.1,N,16,10.727684925086583,8.412054873292933,10.133333333333333,0.05405405405405406,0.43243243243243246,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
36,40000,OWN,2.0,PERSONAL,A,5000,7.88,0,0.13,N,12,10.596659732783579,8.517393171418904,8.0,0.05555555555555555,0.3333333333333333,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,52000,RENT,2.0,VENTURE,B,4500,11.99,0,0.09,N,11,10.859018228147887,8.412054873292933,11.555555555555555,0.05128205128205128,0.28205128205128205,0,1,Middle,Small,Low Burden,Experienced Adult
40,53000,RENT,4.0,MEDICAL,A,4500,6.03,0,0.08,N,16,10.87806606028079,8.412054873292933,11.777777777777779,0.1,0.4,0,0,Middle,Small,Low Burden,Experienced Adult
38,65000,RENT,4.0,HOMEIMPROVEMENT,C,4500,13.43,0,0.07,N,12,11.082157933374816,8.412054873292933,14.444444444444445,0.10526315789473684,0.3157894736842105,0,2,Middle,Small,Low Burden,Experienced Adult
39,84998,RENT,5.0,PERSONAL,B,4500,10.99,0,0.05,N,14,11.350394770697367,8.412054873292933,18.888444444444445,0.1282051282051282,0.358974358974359,0,1,Upper-Middle,Small,Low Burden,Experienced Adult
39,110000,RENT,5.0,HOMEIMPROVEMENT,C,4500,13.49,0,0.04,N,11,11.608244735642321,8.412054873292933,24.444444444444443,0.1282051282051282,0.28205128205128205,0,2,High,Small,Low Burden,Experienced Adult
38,42000,RENT,0.0,DEBTCONSOLIDATION,B,4600,10.99,0,0.11,N,16,10.645448706505872,8.434028950155469,9.130434782608695,0.0,0.42105263157894735,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,47004,RENT,2.0,MEDICAL,C,4775,10.99,0,0.1,N,13,10.75800925801265,8.471358655072438,9.843769633507854,0.05263157894736842,0.34210526315789475,0,2,Lower-Middle,Small,Low Burden,Experienced Adult
36,14004,RENT,0.0,MEDICAL,D,4800,15.28,1,0.34,N,15,9.54716968769421,8.476579508530941,2.9175,0.0,0.4166666666666667,0,3,Low,Small,High Burden,Experienced Adult
38,40000,MORTGAGE,4.0,PERSONAL,B,4000,12.21,0,0.1,N,13,10.596659732783579,8.294299608857235,10.0,0.10526315789473684,0.34210526315789475,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
39,24000,RENT,0.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.2,N,16,10.085850775128717,8.476579508530941,5.0,0.0,0.41025641025641024,0,0,Low,Small,Moderate Burden,Experienced Adult
37,30960,RENT,5.0,VENTURE,B,4800,11.49,0,0.16,N,16,10.34048362692364,8.476579508530941,6.45,0.13513513513513514,0.43243243243243246,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,40000,OWN,0.0,PERSONAL,A,5000,8.0,0,0.13,N,16,10.596659732783579,8.517393171418904,8.0,0.0,0.4444444444444444,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,33600,RENT,0.0,VENTURE,A,4800,8.49,0,0.14,N,11,10.422311107413181,8.476579508530941,7.0,0.0,0.2894736842105263,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
40,40008,OWN,20.0,PERSONAL,B,12000,11.71,0,0.3,N,15,10.59685970778737,9.392745258631441,3.334,0.5,0.375,0,1,Lower-Middle,Large,High Burden,Experienced Adult
38,40246,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,8.9,0,0.3,N,15,10.60279074590741,9.392745258631441,3.353833333333333,0.18421052631578946,0.39473684210526316,0,0,Lower-Middle,Large,High Burden,Experienced Adult
37,36000,RENT,2.0,PERSONAL,B,4800,10.75,0,0.13,N,14,10.491301994830229,8.476579508530941,7.5,0.05405405405405406,0.3783783783783784,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,40320,MORTGAGE,4.0,EDUCATION,D,15000,16.07,0,0.37,N,14,10.604627704024997,9.61587214452889,2.688,0.10526315789473684,0.3684210526315789,0,3,Lower-Middle,Large,Very High Burden,Experienced Adult
36,40000,RENT,0.0,VENTURE,B,4800,10.99,0,0.12,N,15,10.596659732783579,8.476579508530941,8.333333333333334,0.0,0.4166666666666667,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,40500,MORTGAGE,5.0,VENTURE,A,7475,5.42,0,0.18,N,13,10.609081944147828,8.919453168575453,5.418060200668896,0.1388888888888889,0.3611111111111111,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,40800,OWN,4.0,PERSONAL,B,2875,11.99,0,0.07,N,14,10.616461869895815,7.964155718840937,14.191304347826087,0.10810810810810811,0.3783783783783784,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
37,40800,OWN,0.0,VENTURE,C,4000,13.49,0,0.1,Y,14,10.616461869895815,8.294299608857235,10.2,0.0,0.3783783783783784,1,2,Lower-Middle,Small,Low Burden,Experienced Adult
36,40800,MORTGAGE,7.0,HOMEIMPROVEMENT,D,7200,16.32,0,0.18,Y,11,10.616461869895815,8.881975184248867,5.666666666666667,0.19444444444444445,0.3055555555555556,1,3,Lower-Middle,Medium,Moderate Burden,Experienced Adult
39,40800,OWN,0.0,HOMEIMPROVEMENT,A,3500,8.59,0,0.09,N,14,10.616461869895815,8.160803920954665,11.657142857142857,0.0,0.358974358974359,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
37,55000,RENT,0.0,VENTURE,A,4800,8.9,0,0.09,N,13,10.915106645867503,8.476579508530941,11.458333333333334,0.0,0.35135135135135137,0,0,Middle,Small,Low Burden,Experienced Adult
39,56000,RENT,0.0,DEBTCONSOLIDATION,E,4800,16.7,1,0.09,Y,12,10.933124826700707,8.476579508530941,11.666666666666666,0.0,0.3076923076923077,1,4,Middle,Small,Low Burden,Experienced Adult
39,64000,RENT,9.0,DEBTCONSOLIDATION,C,4800,12.73,0,0.07,N,16,11.06665398721974,8.476579508530941,13.333333333333334,0.23076923076923078,0.41025641025641024,0,2,Middle,Small,Low Burden,Experienced Adult
37,59000,RENT,2.0,EDUCATION,D,4800,14.54,1,0.08,Y,14,10.985309671896763,8.476579508530941,12.291666666666666,0.05405405405405406,0.3783783783783784,1,3,Middle,Small,Low Burden,Experienced Adult
36,41000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6250,10.62,0,0.15,N,17,10.62135173563291,8.740496729931813,6.56,0.16666666666666666,0.4722222222222222,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,41000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,12.53,0,0.15,N,11,10.62135173563291,8.699681400989514,6.833333333333333,0.05,0.275,0,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,95000,RENT,3.0,MEDICAL,A,10000,7.88,0,0.11,N,13,11.461642696843066,9.210440366976517,9.5,0.08108108108108109,0.35135135135135137,0,0,Upper-Middle,Medium,Moderate Burden,Experienced Adult
39,83400,RENT,2.0,EDUCATION,E,10000,16.4,1,0.12,Y,14,11.331415578682627,9.210440366976517,8.34,0.05128205128205128,0.358974358974359,1,4,Upper-Middle,Medium,Moderate Burden,Experienced Adult
38,96000,RENT,18.0,HOMEIMPROVEMENT,F,10000,19.04,0,0.1,N,14,11.472113887062386,9.210440366976517,9.6,0.47368421052631576,0.3684210526315789,0,5,Upper-Middle,Medium,Low Burden,Experienced Adult
38,112000,RENT,2.0,VENTURE,B,10000,11.26,0,0.09,N,15,11.626263078808801,9.210440366976517,11.2,0.05263157894736842,0.39473684210526316,0,1,High,Medium,Low Burden,Experienced Adult
37,103000,RENT,1.0,EDUCATION,D,10000,15.62,1,0.1,Y,12,11.542493975902508,9.210440366976517,10.3,0.02702702702702703,0.32432432432432434,1,3,High,Medium,Low Burden,Experienced Adult
40,41760,MORTGAGE,4.0,MEDICAL,A,18000,5.79,0,0.43,N,14,10.639718168629964,9.798182590890704,2.32,0.1,0.35,0,0,Lower-Middle,Large,Very High Burden,Experienced Adult
37,117000,RENT,10.0,EDUCATION,A,10000,7.66,0,0.09,N,11,11.669937760751914,9.210440366976517,11.7,0.2702702702702703,0.2972972972972973,0,0,High,Medium,Low Burden,Experienced Adult
36,120000,RENT,2.0,HOMEIMPROVEMENT,B,10000,11.49,0,0.08,N,14,11.695255355062795,9.210440366976517,12.0,0.05555555555555555,0.3888888888888889,0,1,High,Medium,Low Burden,Experienced Adult
38,120000,RENT,3.0,DEBTCONSOLIDATION,C,10000,10.28,0,0.08,Y,12,11.695255355062795,9.210440366976517,12.0,0.07894736842105263,0.3157894736842105,1,2,High,Medium,Low Burden,Experienced Adult
37,135000,RENT,1.0,VENTURE,A,10000,7.74,0,0.07,N,13,11.813037464800539,9.210440366976517,13.5,0.02702702702702703,0.35135135135135137,0,0,High,Medium,Low Burden,Experienced Adult
40,73000,RENT,2.0,VENTURE,D,9975,16.29,1,0.14,Y,16,11.19822841866684,9.207937487359873,7.318295739348371,0.05,0.4,1,3,Middle,Medium,Moderate Burden,Experienced Adult
36,24168,RENT,2.0,MEDICAL,C,9925,13.06,1,0.41,N,13,10.092826099237977,9.202912856147385,2.4350629722921915,0.05555555555555555,0.3611111111111111,0,2,Low,Medium,Very High Burden,Experienced Adult
36,55200,RENT,3.0,MEDICAL,D,9900,14.84,1,0.18,Y,13,10.918736348043124,9.200391041122515,5.575757575757576,0.08333333333333333,0.3611111111111111,1,3,Middle,Medium,Moderate Burden,Experienced Adult
38,42000,OWN,2.0,EDUCATION,B,5600,9.99,0,0.13,N,14,10.645448706505872,8.630700432209832,7.5,0.05263157894736842,0.3684210526315789,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,42000,MORTGAGE,2.0,VENTURE,B,6000,10.59,0,0.14,N,13,10.645448706505872,8.699681400989514,7.0,0.05555555555555555,0.3611111111111111,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,42000,MORTGAGE,0.0,MEDICAL,C,3000,15.23,0,0.07,Y,11,10.645448706505872,8.006700845440367,14.0,0.0,0.2972972972972973,1,2,Lower-Middle,Small,Low Burden,Experienced Adult
39,67000,RENT,4.0,EDUCATION,D,9800,16.29,0,0.15,Y,14,11.112462823634855,9.19023970026918,6.836734693877551,0.10256410256410256,0.358974358974359,1,3,Middle,Medium,Moderate Burden,Experienced Adult
37,42000,MORTGAGE,9.0,EDUCATION,C,4500,12.99,0,0.11,N,12,10.645448706505872,8.412054873292933,9.333333333333334,0.24324324324324326,0.32432432432432434,0,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,42000,OWN,2.0,MEDICAL,C,2000,15.62,0,0.05,Y,13,10.645448706505872,7.601402334583733,21.0,0.05555555555555555,0.3611111111111111,1,2,Lower-Middle,Small,Low Burden,Experienced Adult
37,70000,RENT,3.0,EDUCATION,B,4900,12.18,0,0.07,N,15,11.156264806643742,8.497194544909547,14.285714285714286,0.08108108108108109,0.40540540540540543,0,1,Middle,Small,Low Burden,Experienced Adult
39,42000,MORTGAGE,4.0,PERSONAL,A,5000,8.49,0,0.12,N,11,10.645448706505872,8.517393171418904,8.4,0.10256410256410256,0.28205128205128205,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,55000,RENT,1.0,DEBTCONSOLIDATION,B,4975,12.21,0,0.09,N,11,10.915106645867503,8.512381634419015,11.055276381909549,0.02564102564102564,0.28205128205128205,0,1,Middle,Small,Low Burden,Experienced Adult
40,28000,RENT,2.0,VENTURE,C,5000,12.99,0,0.18,Y,13,10.239995502805316,8.517393171418904,5.6,0.05,0.325,1,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,42000,MORTGAGE,5.0,PERSONAL,B,4000,10.74,0,0.1,N,12,10.645448706505872,8.294299608857235,10.5,0.13157894736842105,0.3157894736842105,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
38,30000,RENT,5.0,VENTURE,C,5000,13.61,0,0.17,Y,11,10.308985993422082,8.517393171418904,6.0,0.13157894736842105,0.2894736842105263,1,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,30000,RENT,1.0,DEBTCONSOLIDATION,B,5000,11.14,0,0.17,N,17,10.308985993422082,8.517393171418904,6.0,0.027777777777777776,0.4722222222222222,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,32000,RENT,0.0,VENTURE,A,5000,9.32,0,0.16,N,12,10.373522431293592,8.517393171418904,6.4,0.0,0.3076923076923077,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,32004,RENT,3.0,VENTURE,B,5000,10.62,0,0.16,N,15,10.373647419576104,8.517393171418904,6.4008,0.08333333333333333,0.4166666666666667,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,42000,OWN,5.0,PERSONAL,B,8000,10.38,0,0.19,N,17,10.645448706505872,8.987321812850125,5.25,0.1282051282051282,0.4358974358974359,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,42000,MORTGAGE,16.0,HOMEIMPROVEMENT,C,12000,10.99,0,0.29,N,15,10.645448706505872,9.392745258631441,3.5,0.4444444444444444,0.4166666666666667,0,2,Lower-Middle,Large,High Burden,Experienced Adult
38,35000,RENT,6.0,PERSONAL,B,5000,9.99,0,0.14,N,14,10.463131911491967,8.517393171418904,7.0,0.15789473684210525,0.3684210526315789,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,42000,MORTGAGE,11.0,PERSONAL,B,7800,12.53,0,0.19,N,13,10.645448706505872,8.962007209588313,5.384615384615385,0.3055555555555556,0.3611111111111111,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,29000,RENT,0.0,MEDICAL,E,5000,16.45,1,0.17,N,13,10.275085591132715,8.517393171418904,5.8,0.0,0.3611111111111111,0,4,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,35000,RENT,5.0,VENTURE,D,5000,15.37,0,0.14,Y,14,10.463131911491967,8.517393171418904,7.0,0.13157894736842105,0.3684210526315789,1,3,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,35028,RENT,3.0,MEDICAL,C,5000,13.47,0,0.14,Y,17,10.46393156882431,8.517393171418904,7.0056,0.08108108108108109,0.4594594594594595,1,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
40,35827,RENT,13.0,MEDICAL,B,5000,10.75,0,0.14,N,16,10.486484989595086,8.517393171418904,7.1654,0.325,0.4,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,36000,RENT,3.0,MEDICAL,A,5000,10.99,0,0.14,N,16,10.491301994830229,8.517393171418904,7.2,0.07692307692307693,0.41025641025641024,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,37000,RENT,6.0,PERSONAL,A,5000,10.99,0,0.14,N,17,10.518700218288165,8.517393171418904,7.4,0.15384615384615385,0.4358974358974359,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,37200,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.13,N,11,10.524090921620362,8.517393171418904,7.44,0.02631578947368421,0.2894736842105263,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,39500,RENT,4.0,MEDICAL,C,5000,13.22,0,0.13,N,14,10.584081267024454,8.517393171418904,7.9,0.10526315789473684,0.3684210526315789,0,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,34000,RENT,3.0,PERSONAL,A,5000,8.49,1,0.15,N,15,10.434145214930487,8.517393171418904,6.8,0.07692307692307693,0.38461538461538464,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,40000,RENT,6.0,MEDICAL,C,5000,12.61,0,0.13,N,13,10.596659732783579,8.517393171418904,8.0,0.16666666666666666,0.3611111111111111,0,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,40000,RENT,8.0,VENTURE,B,5000,12.18,0,0.13,N,12,10.596659732783579,8.517393171418904,8.0,0.21621621621621623,0.32432432432432434,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
40,42996,MORTGAGE,5.0,VENTURE,C,8400,13.49,0,0.2,Y,12,10.668885624799978,9.036106025364846,5.118571428571428,0.125,0.3,1,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,42996,OWN,15.0,MEDICAL,D,15000,16.0,0,0.35,Y,16,10.668885624799978,9.61587214452889,2.8664,0.375,0.4,1,3,Lower-Middle,Large,High Burden,Experienced Adult
38,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8250,7.51,0,0.19,N,12,10.668978650219241,9.018089684104343,5.212121212121212,0.07894736842105263,0.3157894736842105,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,37000,MORTGAGE,5.0,MEDICAL,E,3000,18.39,1,0.08,Y,15,10.518700218288165,8.006700845440367,12.333333333333334,0.1388888888888889,0.4166666666666667,1,4,Lower-Middle,Small,Low Burden,Experienced Adult
39,37200,RENT,1.0,EDUCATION,C,5000,15.62,1,0.13,N,15,10.524090921620362,8.517393171418904,7.44,0.02564102564102564,0.38461538461538464,0,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
